SKU,Name,Price,category,brand,StockQuantity,InStock,IsFeatured,IsActive,Rating,ReviewCount,CreatedAt
KS24ES04T-SCCA,Áo Polo Nam Tay Ngắn Form Vừa KS24ES04T-SCCA,700000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.908537+07
KS23SS30C-SCCA,Áo Polo Nam Tay Ngắn Cổ Bẻ KS23SS30C-SCCA,700000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.90793+07
KS23SS23C-SCCA,Áo Polo Nam Tay Ngắn Form Vừa KS23SS23C-SCCA,700000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.907306+07
KS23FH57T-LS,Áo Polo Tay Dài Cổ Đổ KS23FH57T-LS,980000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.906666+07
KS23FH56P-LS,Áo Polo Tay Dài Form Vừa KS23FH56P-LS,980000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.906052+07
KS23FH53C-LS,Áo Polo Cổ Bẻ Lịch Lãm KS23FH53C-LS,980000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.905429+07
KS23FH16C-SCHE,Áo Polo Tay Ngắn Sọc Ngang KS23FH16C-SCHE,980000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.904829+07
KS23ES03T-SCWK,ÁO POLO KIỂU DÁNG THỜI TRANG KS23ES03T-SCWK,500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.904189+07
KS23ES02P-SCCA,Áo Polo Nam Tay Ngắn KS23ES02P-SCCA,700000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.903523+07
KS23ES01C-SCCA,Áo polo café tay ngắn KS23ES01C-SCCA,700000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.886031+07
KS22SS38T-SCWK,Áo thun cổ bẻ tay ngắn phối viền KS22SS38T-SCWK,600000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.885403+07
KS22FH69C-LS,Áo thun nam cổ bẻ tay dài form vừa KS22FH69C-LS,900000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.884819+07
KS22FH67C-LS,Áo thun nam cổ bẻ tay dài form vừa KS22FH67C-LS,900000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.884081+07
KS22FH66T-LS,Áo thun nam cổ bẻ tay dài form vừa KS22FH66T-LS,900000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.88341+07
KP25SS15P-NMSC,Quần Khaki Nam Form Ôm Vừa KP25SS15P-NMSC,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.882781+07
KP25SS13P-NMRG,Quần Khaki Nam Form Vừa KP25SS13P-NMRG,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.881735+07
KP25SS09P-NMSL,Quần Khaki Nam Form Ôm KP25SS09P-NMSL,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.880414+07
KP25SS08C-JN,Quần Khaki Jeans Nam Form Ôm KP25SS08C-JN,700000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.879795+07
KP25SS07T-NM,Quần Jogger Nam Thời Trang KP25SS07T-NM,590000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.879181+07
KP25SS06T-NMWFSL,Quần Khaki Nam Form Ôm KP25SS06T-NMWFSL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.878569+07
KP25SS05T-NMWFRG,Quần Khaki Nam Form Vừa KP25SS05T-NMWFRG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.877944+07
KP25SS04P-EPWFSC,Quần Tây Nam Form Ôm KP25SS04P-EPWFSC,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.877312+07
KP25SS03C-NMSC,Quần Khaki Nam Form Vừa KP25SS03C-NMSC,990000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.876544+07
KP25SS02P-EPWFSC,Quần Khaki Nam Form Ôm Thoải Mái KP25SS02P-EPWFSC,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.875878+07
KP25SS01C-NMSC,Quần Khaki Nam Form Vừa KP25SS01C-NMSC,990000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.874672+07
KP25FH20C-NMWFRG,Quần Khaki Nam Form Vừa KP25FH20C-NMWFRG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.873645+07
KP24SS07P-NMWF,QUẦN KHAKI NAM THANH LỊCH KP24SS07P-NMWF,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.87153+07
KP24SS06C-NMWF,Quần Khaki Nam Form Vừa KP24SS06C-NMWF,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.870819+07
KP24SS05T-NM,Quần Khaki Nam Kiểu Dáng Basic KP24SS05T-NM,650000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.870199+07
KP24FH11T-NMWFSL,Quần Khaki Nam Form Ôm KP24FH11T-NMWFSL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.86949+07
KP24FH10P-NMWFRG,Quần Khaki Form Vừa KP24FH10P-NMWFRG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.868868+07
KP24FH09P-NMWF,Quần Khaki Nam Form Ôm Lịch Lãm KP24FH09P-NMWF,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.868239+07
KP24FH08P-NM,Quần Khaki Nam Form Ôm KP24FH08P-NM,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.867611+07
JN25SS32T-RG,Quần Jeans Nam Form Vừa JN25SS32T-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.866484+07
JN25SS31T-CL,Quần Jeans Nam Form Rộng JN25SS31T-CL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.865836+07
JN25SS30C-RG,Quần Jeans Nam Form Vừa JN25SS30C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.865207+07
JN25SS29P-RX,Quần Jeans Nam Form Rộng JN25SS29P-RX,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.864445+07
JN25SS28T-RG,Quần Jeans Nam Form Vừa JN25SS28T-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.863666+07
JN25SS27P-SL,Quần Jeans Nam Form Ôm JN25SS27P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.863013+07
JN25SS26C-RG,Quần Jeans Nam Form Vừa JN25SS26C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.862391+07
JN25SS25T-SL,Quần Jeans Nam Form Ôm JN25SS25T-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.861762+07
JN25SS23C-SL,Quần Jeans Nam Form Ôm JN25SS23C-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.861161+07
JN25SS22C-SL,Quần Jeans Nam Form Ôm JN25SS22C-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.860539+07
JN25SS21C-RG,Quần Jeans Nam Form Vừa JN25SS21C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.85994+07
JN25SS20C-RG,Quần Jeans Nam Form Vừa JN25SS20C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.85933+07
JN25SS19T-RG,Quần Jeans Nam Form Vừa JN25SS19T-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.858603+07
JN25SS18T-SL,Quần Jeans Nam Form Ôm JN25SS18T-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.857642+07
JN25SS16C-CL,Quần Jeans Nam Form Rộng JN25SS16C-CL,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.857021+07
JN25SS15C-RG,Quần Jeans Nam Form Vừa JN25SS15C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.856411+07
JN25SS14C-SL,Quần Jeans Nam Form Ôm JN25SS14C-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.855744+07
JN25SS13C-SL,Quần Jeans Nam Form Ôm JN25SS13C-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.855088+07
JN25SS10C-RG,Quần Jeans Nam Form Vừa JN25SS10C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.854432+07
JN25SS09P-RG,Quần Jeans Nam Form Vừa JN25SS09P-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.853721+07
JN25SS06P-CL,Quần Jeans Nam Form Rộng JN25SS06P-CL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.852858+07
JN25SS05P-RG,Quần Jeans Nam Form Vừa JN25SS05P-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.835753+07
JN25SS04P-RG,Quần Jeans Form Vừa JN25SS04P-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.835159+07
JN25SS03P-SL,Quần Jeans Nam Form Ôm JN25SS03P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.834502+07
JN25SS02P-RG,Quần Jeans Nam Form Vừa JN25SS02P-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.833786+07
JN25SS01P-SL,Quần Jeans Nam Form Ôm JN25SS01P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.833185+07
JN25FH48T-RG,Quần Jeans Nam Form Vừa JN25FH48T-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.832538+07
JN25FH46P-CR,Quần Jeans Nam Form Carrot Fit JN25FH46P-CR,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.831406+07
JN25FH45P-SL,Quần Jean JN25FH45P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.830504+07
JN25FH37C-RG,Quần Jeans Nam Form Vừa JN25FH37C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.827279+07
JN25FH36C-RG,Quần Jeans Nam Form Vừa JN25FH36C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.826653+07
JN25FH35P-SL,Quần Jeans Nam Form Ôm JN25FH35P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.826063+07
JN25FH34T-SL,Quần Jeans Nam Form Ôm JN25FH34T-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.825449+07
JN24SS26-SL,Quần Jeans Nam Form Ôm JN24SS26-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.824731+07
JN24SS25-RG,Quần Jeans Nam Form Vừa JN24SS25-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.824115+07
JN24SS24-RG,Quần Jeans Nam Form Vừa JN24SS24-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.823487+07
JN24SS23-RG,Quần Jeans Nam Form Vừa JN24SS23-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.822895+07
JN24SS22C-CL,Quần Jeans Nam Form Rộng JN24SS22C-CL,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.822271+07
JN24SS21T-RGUS,Quần Jeans Form Vừa JN24SS21T-RGUS,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.82166+07
JN24SS20T-RGUS,Quần Jean Nam JN24SS20T-RGUS,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.821082+07
JN24SS18T-RGUS,Quần Jean Nam Tính Co Giãn JN24SS18T-RGUS,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.820451+07
JN24SS15-SL,Quần Jean Nam Form Ôm JN24SS15-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.819814+07
JN24FH37C-SL,Quần Jeans Nam Form Ôm JN24FH37C-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.818567+07
JN24FH36T-RG,Quần Jeans Nam Form Vừa JN24FH36T-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.816768+07
JN24FH35P-SL,Quần Jeans Nam Form Ôm JN24FH35P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.816119+07
JN24FH34T-RG,Quần Jeans Nam Form Vừa JN24FH34T-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.815522+07
JN24FH33C-RG,Quần Jeans Form Vừa JN24FH33C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.814909+07
JN24FH32P-SL,Quần Jeans Nam Form Ôm JN24FH32P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.814257+07
JN24FH31-RG,Quần Jeans Nam Form Vừa JN24FH31-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.813467+07
JN24FH30-SL,Quần Jeans Nam Thời Trang JN24FH30-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.812824+07
JN24FH29T-CL,Quần Jeans Nam Thời Trang JN24FH29T-CL,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.812211+07
JN24FH28P-SL,Quần Jean Nam Form Ôm JN24FH28P-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.811582+07
JN24FH27C-RG,Quần Jeans Nam Form Vừa JN24FH27C-RG,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.810968+07
JN23SS25-SL,Quần Jean Nam Form Ôm Thời Trang JN23SS25-SL,900000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.810366+07
JK25FH06P-PB,Áo Khoác Nam Phao Dày JK25FH06P-PB,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.808301+07
JK25FH05P-PA,Áo Khoác Nam Cá Tính JK25FH05P-PA,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.80764+07
JK25FH03C-CT,Áo Khoác JK25FH03C-CT,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.806501+07
JK24FH10P-CA,Áo Khoác Nam Phong Cách JK24FH10P-CA,1200000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.805396+07
JK24FH09C-PB,Áo Khoác Nam Phong Cách JK24FH09C-PB,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.804765+07
JK24FH08P-PB,Áo Khoác Phao Nam Tính JK24FH08P-PB,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.804135+07
JK24FH07T-PB,Áo Khoác Nam Phong Cách JK24FH07T-PB,1600000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.803485+07
JK24FH06C-PB,Áo Khoác Nam Thời Trang JK24FH06C-PB,1400000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.802639+07
JK24FH05C-PA,Áo Khoác Nam Phong Cách JK24FH05C-PA,1200000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.785537+07
JK24FH04C-PA,Áo Khoác Nam Cá Tính JK24FH04C-PA,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.784919+07
JK24FH03P-PA,Áo Khoác Nam Phong Cách JK24FH03P-PA,1500000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.784291+07
JK24FH02T-PA,Áo Khoác Nam Thời Trang JK24FH02T-PA,1200000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.783667+07
JK24FH01P-JA,Áo Khoác Denim Thời Trang JK24FH01P-JA,900000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.782967+07
JK23SS01C-PACM,Áo Khoác In Họa Tiết JK23SS01C-PACM,1300000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.782315+07
JK23FH10C-BZ,Áo Blazer Nam Dài Tay Lịch Lãm JK23FH10C-BZ,1950000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.781695+07
FWWS25SS10C,Áo Sát Nách Cổ Trụ FWWS25SS10C,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.780876+07
FWWS25SS05G,Áo Sơ Mi Nữ Họa Tiết Thêu FWWS25SS05G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.779712+07
FWWS25SS02C,Áo Sơ Mi Nữ Tối Giản FWWS25SS02C,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.778279+07
FWWS25SS01C,Áo Sơ Mi Nữ Thanh Lịch FWWS25SS01C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.77769+07
FWWS24SS09C-O,Áo Sơ Mi Tay Dài Thanh Lịch FWWS24SS09C-O,429000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.777089+07
FWWS24SS07C,Áo Sơ Mi Nữ Tay Dài Thanh Lịch FWWS24SS07C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.776504+07
FWWS24SS04G-C,Áo Sơ Mi Nữ Dáng Ngắn FWWS24SS04G-C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.77569+07
FWWS24SS03G-C,Áo Sơ Mi Nữ Dáng Ngắn FWWS24SS03G-C,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.77508+07
FWWS24SS02C-O,Áo Sơ Mi Tay Dài Basic FWWS24SS02C-O,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.774435+07
FWWS24SS01G-C,Áo Sơ Mi Nữ Tay Dài Form Rộng FWWS24SS01G-C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.773811+07
FWWS24FH11C-LSBB,Áo Sơ Mi Tay Dài FWWS24FH11C-LSBB,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.773186+07
FWWS24FH10C-SSBB,Áo Sơ Mi Tay Ngắn FWWS24FH10C-SSBB,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.77258+07
FWWS24FH04G,Áo Sơ Mi Nữ Thời Trang FWWS24FH04G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.771974+07
FWWS23SS21G-SSBB,Áo Sơ Mi Nữ Tay Ngắn Thanh Lịch  FWWS23SS21G-SSBB,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.770615+07
FWWS23SS20G-LSBB,Áo Sơ Mi Nữ Tay Dài Thanh Lịch FWWS23SS20G-LSBB,599000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.769986+07
FWWS23SS19C,Áo sơ mi họa tiết nữ tính FWWS23SS19C,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.768649+07
FWWS23SS05G,Áo Sơ Mi Nữ Xẻ Tà  FWWS23SS05G,599000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.76803+07
FWWS23SS04G,Áo Sơ Mi Nữ Tay Dài FWWS23SS04G,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.767344+07
FWWS23SS01G,Áo sơ mi nữ tay dài FWWS23SS01G,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.766699+07
FWWS23FH05C,Áo Sơ Mi Nữ  Tay Ngắn FWWS23FH05C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.766106+07
FWWS23FH02G,Áo Sơ Mi Nữ Tay Dài Thanh Lịch FWWS23FH02G,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.765511+07
FWWS22SS13C,Áo sơ mi nữ tay dài 2 lớp FWWS22SS13C,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.764845+07
FWWS22SS11C,Áo sơ mi nữ tay dài 2 lớp FWWS22SS11C,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.764+07
FWWS22SS09L,Áo sơ mi nữ tay dài thanh lịch FWWS22SS09L,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.763308+07
FWWS22SS07C,Áo sơ mi nữ tay ngắn cổ trụ FWWS22SS07C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.76254+07
FWWS22SS06L,Áo sơ mi nữ tay dài chiết eo FWWS22SS06L,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.761931+07
FWWS22SS05C,Áo sơ mi nữ tay dài thanh lịch FWWS22SS05C,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.761111+07
FWWS22FH17G,Áo sơ mi nữ cách điệu FWWS22FH17G,599000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.760479+07
FWWS22FH14G,Áo Sơ Mi Nữ dài tay trơn FWWS22FH14G,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.759834+07
FWWS22FH12C,Áo sơ mi nữ tay ngắn cách điệu FWWS22FH12C,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.759217+07
FWTT24SS06G,Áo Thun Nữ  Sát Nách Thời Trang FWTT24SS06G,199000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.758109+07
FWTT24FH02G,Áo Thun Nữ Sát Nách Thời Trang FWTT24FH02G,199000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.757444+07
FWTT22SS04C,Áo tank top nữ hai dây thời trang FWTT22SS04C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.75682+07
FWTT22SS03C,Áo tank top nữ hai dây phối nút FWTT22SS03C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.75624+07
FWTT22SS02C,Áo tanktop nữ vạt chéo FWTT22SS02C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.755598+07
FWTT22SS01C,Áo tank top nữ vạt bèo nữ tính FWTT22SS01C,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.754947+07
FWTT22FH07G,Áo Tank top nữ hai dây thời trang FWTT22FH07G,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.754294+07
FWTT22FH06G,Áo tank top nữ hai dây thời trang FWTT22FH06G,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.753625+07
FWTS25SS03G,Áo Thun Nữ Cá Tính FWTS25SS03G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.733817+07
FWTS24SS13G,Áo Thun Nữ Thời Trang FWTS24SS13G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.733169+07
FWTS24SS11G,Áo Thun Nữ Tay Ngắn Trẻ Trung FWTS24SS11G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.732265+07
FWTS24SS10G,Áo Thun Nữ Dáng Croptop FWTS24SS10G,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.731592+07
FWTS24SS05G,Áo Thun Nữ Lệch Tà FWTS24SS05G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.730965+07
FWTS24SS04G,Áo Thun Nữ Tay Ngắn Basic FWTS24SS04G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.730173+07
FWTS24SS02G,Áo Thun Nữ Form Vừa Tay Ngắn FWTS24SS02G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.72884+07
FWTS24FH17G,Áo Thun Nữ Thời Trang FWTS24FH17G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.728209+07
FWTS24FH16G,Áo Thun Nữ Thời Trang FWTS24FH16G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.727584+07
FWTS24FH08G,Áo Thun Nữ Basic Cá Tính FWTS24FH08G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.72652+07
FWTS24FH07G,Áo Thun Nữ Thời Trang FWTS24FH07G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.725692+07
FWTS24FH06G,Áo Thun Nữ Thời Trang FWTS24FH06G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.725061+07
FWTS24FH03G,Áo Thun Nữ Thời Trang FWTS24FH03G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.723911+07
FWTS24FH02G,Áo Thun Nữ Cá Tính FWTS24FH02G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.723284+07
FWTS23SS12C,Áo Thun Nữ  Sát Nách Thời Trang FWTS23SS12C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.722707+07
FWTS23SS11C,Áo Thun Nữ Tay Ngắn Thời Trang FWTS23SS11C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.72209+07
FWTS23SS09G-US,Áo Thun Nữ In Nhũ Tay Ngắn FWTS23SS09G-US,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.721469+07
FWTS23SS07G-US,Áo Thun Nữ Tay Ngắn Cổ Tròn FWTS23SS07G-US,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.720299+07
FWTS23SS06C,Áo Croptop Nữ Xoắn Eo FWTS23SS06C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.719676+07
